"charge_amount","currency","membership_id","description_event","discount","status","message","transaction_date","triggered_by","payment_method"
"1497",USD,185,membership payment,0,Success,Success,"2021-10-19 00:00:00",system,PaymentCard
"999",USD,183,membership additional service,0,Success,Success,"2021-10-19 00:00:00",system,PaymentCard
"2997",USD,183,membership payment,0,Success,Success,"2021-10-20 00:00:00",system,PaymentCard
"1497",USD,84,membership payment,0,Success,Success,"2021-10-20 00:00:00",system,PaymentCard
"1497",USD,85,membership payment,0,Success,Success,"2021-10-20 00:00:00",system,PaymentCard
"999",USD,139,membership additional service,0,Success,Success,"2021-10-20 00:00:00",system,PaymentCard
"1497",USD,201,membership payment,0,Success,Success,"2021-10-21 00:00:00",system,PaymentCard
"1497",USD,186,membership payment,0,Success,Success,"2021-10-21 00:00:00",system,PaymentCard
"499",USD,179,membership payment,0,Success,Success,"2021-10-22 00:00:00",system,PaymentCard
"999",USD,138,membership payment,0,Success,Success,"2021-10-22 00:00:00",system,PaymentCard
"1497",USD,105,membership payment,0,Success,Success,"2021-10-23 00:00:00",system,PaymentCard
"499",USD,160,membership payment,0,Success,Success,"2021-10-25 00:00:00",system,PaymentCard
"21915",DKK,161,membership payment,0,Success,Success,"2021-10-25 00:00:00",system,PaymentCard
"1497",USD,162,membership payment,0,Success,Success,"2021-10-25 00:00:00",system,PaymentCard
"999",USD,171,membership additional service,0,Success,Success,"2021-10-25 00:00:00",system,PaymentCard
"2997",USD,171,membership payment,0,Success,Success,"2021-10-26 00:00:00",system,PaymentCard
"999",USD,214,membership additional service,0,Success,Success,"2021-10-28 00:00:00",system,PaymentCard
"1497",USD,87,membership payment,0,Success,Success,"2021-10-29 00:00:00",system,PaymentCard
"499",USD,20,membership additional service,0,Success,Success,"2021-10-30 00:00:00",system,PaymentCard
"25895",DKK,181,membership payment,0,Success,Success,"2021-10-30 00:00:00",system,PaymentCard
"12495",USD,6,membership payment,0,Success,Success,"2021-11-01 00:00:00",system,PaymentCard
"1497",USD,70,membership payment,0,Success,Success,"2021-11-01 00:00:00",system,PaymentCard
"22477.5",DKK,103,membership payment,0,Success,Success,"2021-11-01 00:00:00",system,PaymentCard
"22312.5",DKK,110,membership payment,0,Success,Success,"2021-11-01 00:00:00",system,PaymentCard
"150000",DKK,111,membership payment,0,Success,Success,"2021-11-01 00:00:00",system,PaymentCard
"8997",USD,139,membership payment,0,Success,Success,"2021-11-01 00:00:00",system,PaymentCard
"2997",USD,142,membership payment,0,Success,Success,"2021-11-01 00:00:00",system,PaymentCard
"2409",EUR,148,membership payment,0,Success,Success,"2021-11-01 00:00:00",system,PaymentCard
"1497",USD,209,membership payment,0,Success,Success,"2021-11-01 00:00:00",system,PaymentCard
"8997",USD,214,membership payment,0,Success,Success,"2021-11-01 00:00:00",system,PaymentCard
"18750",DKK,172,membership payment,0,Success,Success,"2021-11-01 00:00:00",system,PaymentCard
"1497",USD,120,membership payment,0,Success,Success,"2021-11-02 00:00:00",system,PaymentCard
"999",USD,192,membership payment,0,Failed,Your card was declined.,"2021-11-02 00:00:00",system,PaymentCard
"999",USD,192,membership payment,0,Failed,Your card was declined.,"2021-11-02 00:00:00",system,PaymentCard
"499",USD,210,membership payment,0,Success,Success,"2021-11-03 00:00:00",system,PaymentCard
"1497",USD,229,membership payment,0,Success,Success,"2021-11-03 00:00:00",system,PaymentCard
"999",USD,212,membership additional service,0,Success,Success,"2021-11-03 00:00:00",system,PaymentCard
"999",USD,174,membership payment,0,Success,Success,"2021-11-03 00:00:00",system,PaymentCard
"2045",USD,188,membership payment,0,Success,Success,"2021-11-03 00:00:00",system,PaymentCard
"999",USD,192,membership payment,0,Failed,Your card was declined.,"2021-11-03 00:00:00",system,PaymentCard
"10800",USD,147,membership payment,0,Success,Success,"2021-11-04 00:00:00",system,PaymentCard
"10788",USD,119,membership payment,0,Success,Success,"2021-11-04 00:00:00",system,PaymentCard
"999",USD,129,membership payment,0,Success,Success,"2021-11-04 00:00:00",system,PaymentCard
"1497",USD,140,membership payment,0,Success,Success,"2021-11-05 00:00:00",system,PaymentCard
"8997",USD,71,membership payment,0,Success,Success,"2021-11-05 00:00:00",system,PaymentCard
"499",USD,19,membership additional service,0,Success,Success,"2021-11-05 00:00:00",system,PaymentCard
"3371.25",USD,230,membership payment,0,Success,Success,"2021-11-05 00:00:00",system,PaymentCard
"2997",USD,118,membership payment,0,Success,Success,"2021-11-05 00:00:00",system,PaymentCard
"1497",USD,88,membership payment,0,Success,Success,"2021-11-05 00:00:00",system,PaymentCard
"999",USD,192,membership additional service,0,Failed,Your card was declined.,"2021-11-07 00:00:00",system,PaymentCard
"21000",DKK,141,membership payment,0,Success,Success,"2021-11-08 00:00:00",system,PaymentCard
"999",USD,192,membership payment,0,Failed,Your card was declined.,"2021-11-08 00:00:00",system,PaymentCard
"999",USD,192,membership payment,0,Failed,Your card was declined.,"2021-11-08 00:00:00",system,PaymentCard
"999",USD,192,membership payment,0,Failed,Your card was declined.,"2021-11-10 00:00:00",system,PaymentCard
"22477.5",DKK,211,membership payment,0,Success,Success,"2021-11-10 00:00:00",system,PaymentCard
"1497",USD,169,membership payment,0,Success,Success,"2021-11-11 00:00:00",system,PaymentCard
"999",USD,192,membership additional service,0,Failed,Your card was declined.,"2021-11-12 00:00:00",system,PaymentCard
"999",USD,192,membership additional service,0,Failed,Your card was declined.,"2021-11-13 00:00:00",system,PaymentCard
"1497",USD,75,membership payment,0,Success,Success,"2021-11-14 00:00:00",system,PaymentCard
"999",USD,192,membership additional service,0,Failed,Your card was declined.,"2021-11-14 00:00:00",system,PaymentCard
"999",USD,192,membership additional service,0,Failed,Your card was declined.,"2021-11-15 00:00:00",system,PaymentCard
"999",USD,192,membership additional service,0,Failed,Your card was declined.,"2021-11-16 00:00:00",system,PaymentCard
"2997",USD,231,membership payment,0,Success,Success,"2021-11-16 00:00:00",system,PaymentCard
"1497",USD,151,membership payment,0,Success,Success,"2021-11-17 00:00:00",system,PaymentCard
"620",USD,208,membership payment,0,Success,Success,"2021-11-17 00:00:00",system,PaymentCard
"1497",USD,232,membership payment,0,Success,Success,"2021-11-17 00:00:00",system,PaymentCard
"999",USD,192,membership additional service,0,Failed,Your card was declined.,"2021-11-17 00:00:00",system,PaymentCard
"999",USD,192,membership payment,0,Failed,Your card was declined.,"2021-11-17 00:00:00",system,PaymentCard
"999",USD,192,membership additional service,0,Failed,Your card was declined.,"2021-11-17 00:00:00",system,PaymentCard
"499",USD,20,membership additional service,0,Success,Success,"2021-11-17 00:00:00",system,PaymentCard
"999",USD,153,membership payment,0,Success,Success,"2021-11-17 00:00:00",system,PaymentCard
"1497",USD,170,membership payment,0,Success,Success,"2021-11-17 00:00:00",system,PaymentCard
"1497",USD,233,membership payment,0,Success,Success,"2021-11-17 00:00:00",system,PaymentCard
"999",USD,192,membership payment,0,Failed,Your card was declined.,"2021-11-17 00:00:00",system,PaymentCard
"1497",USD,23,membership payment,0,Success,Success,"2021-11-18 00:00:00",system,PaymentCard
"999",USD,192,membership additional service,0,Failed,Your card was declined.,"2021-11-18 00:00:00",system,PaymentCard
"999",USD,192,membership additional service,0,Failed,Your card was declined.,"2021-11-18 00:00:00",system,PaymentCard
"1497",USD,19,membership payment,0,Success,Success,"2021-11-19 00:00:00",system,PaymentCard
"999",USD,192,membership payment,0,Failed,Your card was declined.,"2021-11-19 00:00:00",system,PaymentCard
"999",USD,192,membership payment,0,Failed,Your card was declined.,"2021-11-19 00:00:00",system,PaymentCard
"999",USD,192,membership payment,0,Failed,Your card was declined.,"2021-11-19 00:00:00",system,PaymentCard
"999",USD,192,membership payment,0,Failed,Your card was declined.,"2021-11-19 00:00:00",system,PaymentCard
"499",USD,20,membership additional service,0,Success,Success,"2021-11-20 00:00:00",system,PaymentCard
"499",USD,179,membership payment,0,Success,Success,"2021-11-22 00:00:00",system,PaymentCard
"999",USD,138,membership payment,0,Success,Success,"2021-11-22 00:00:00",system,PaymentCard
"1497",USD,101,membership payment,0,Success,Success,"2021-11-22 00:00:00",system,PaymentCard
"8997",USD,212,membership payment,0,Success,Success,"2021-11-23 00:00:00",system,PaymentCard
"1497",USD,213,membership payment,0,Success,Success,"2021-11-24 00:00:00",system,PaymentCard
"2997",USD,192,membership payment,0,Success,Success,"2021-11-24 00:00:00",system,PaymentCard
"1497",USD,193,membership payment,0,Success,Success,"2021-11-24 00:00:00",system,PaymentCard
"499",USD,160,membership payment,0,Success,Success,"2021-11-25 00:00:00",system,PaymentCard
"1497",USD,152,membership payment,0,Success,Success,"2021-11-26 00:00:00",system,PaymentCard
"1497",USD,234,membership payment,0,Success,Success,"2021-11-26 00:00:00",system,PaymentCard
"2997",USD,235,membership payment,0,Success,Success,"2021-11-26 00:00:00",system,PaymentCard
"1497",USD,194,membership payment,0,Success,Success,"2021-11-28 00:00:00",system,PaymentCard
"499",USD,18,membership additional service,0,Success,Success,"2021-11-29 00:00:00",system,PaymentCard
"499",USD,18,membership additional service,0,Success,Success,"2021-11-30 00:00:00",system,PaymentCard
"25895",DKK,181,membership payment,0,Success,Success,"2021-11-30 00:00:00",system,PaymentCard
"1497",USD,18,membership payment,0,Success,Success,"2021-12-01 00:00:00",system,PaymentCard
"1497",USD,20,membership payment,0,Success,Success,"2021-12-01 00:00:00",system,PaymentCard
"1497",USD,25,membership payment,0,Success,Success,"2021-12-01 00:00:00",system,PaymentCard
"2997",USD,108,membership payment,0,Success,Success,"2021-12-01 00:00:00",system,PaymentCard
"1497",USD,109,membership payment,0,Success,Success,"2021-12-01 00:00:00",system,PaymentCard
"32497.5",DKK,112,membership payment,0,Success,Success,"2021-12-01 00:00:00",system,PaymentCard
"2997",USD,117,membership payment,0,Success,Success,"2021-12-01 00:00:00",system,PaymentCard
"1497",USD,237,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-12-01 00:00:00",system,PaymentCard
"1497",USD,237,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-12-01 00:00:00",system,PaymentCard
"1497",USD,237,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-12-01 00:00:00",system,PaymentCard
"1497",USD,237,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-12-01 00:00:00",system,PaymentCard
"1497",USD,237,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-12-01 00:00:00",system,PaymentCard
"1497",USD,237,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-12-01 00:00:00",system,PaymentCard
"1497",USD,237,membership payment,0,Failed,Your card does not support this type of purchase.,"2021-12-01 00:00:00",system,PaymentCard
"2999",EUR,127,membership payment,0,Success,Success,"2021-12-01 00:00:00",system,PaymentCard
"18750",DKK,172,membership payment,0,Success,Success,"2021-12-01 00:00:00",system,PaymentCard
"1896",GBP,143,membership payment,0,Success,Success,"2021-12-02 00:00:00",system,PaymentCard
"499",USD,237,membership payment,0,Success,Success,"2021-12-02 00:00:00",system,PaymentCard
"499",USD,237,membership payment,0,Success,Success,"2021-12-02 00:00:00",system,PaymentCard
"499",USD,237,membership payment,0,Success,Success,"2021-12-02 00:00:00",system,PaymentCard
"1497",USD,114,membership payment,0,Success,Success,"2021-12-03 00:00:00",system,PaymentCard
"499",USD,210,membership payment,0,Success,Success,"2021-12-03 00:00:00",system,PaymentCard
"999",USD,174,membership payment,0,Success,Success,"2021-12-03 00:00:00",system,PaymentCard
"2997",USD,204,membership payment,0,Success,Success,"2021-12-03 00:00:00",staff,PaymentCard
"1500",USD,189,membership payment,0,Success,Success,"2021-12-03 00:00:00",system,PaymentCard
"499",USD,86,membership additional service,0,Success,Success,"2021-12-03 00:00:00",system,PaymentCard
"2045",USD,188,membership payment,0,Success,Success,"2021-12-03 00:00:00",system,PaymentCard
"999",USD,129,membership payment,0,Success,Success,"2021-12-04 00:00:00",system,PaymentCard
"2997",USD,14,membership payment,0,Success,Success,"2021-12-06 00:00:00",system,PaymentCard
"3371.25",USD,215,membership payment,0,Success,Success,"2021-12-06 00:00:00",system,PaymentCard
"1497",USD,196,membership payment,0,Success,Success,"2021-12-08 00:00:00",system,PaymentCard
"2997",USD,130,membership payment,0,Success,Success,"2021-12-08 00:00:00",system,PaymentCard
"1497",USD,132,membership payment,0,Success,Success,"2021-12-08 00:00:00",system,PaymentCard
"3371.25",USD,197,membership payment,0,Success,Success,"2021-12-09 00:00:00",system,PaymentCard
"1500",USD,133,membership payment,0,Success,Success,"2021-12-09 00:00:00",system,PaymentCard
"1497",USD,175,membership payment,0,Success,Success,"2021-12-09 00:00:00",system,PaymentCard
"1497",USD,92,membership payment,0,Success,Success,"2021-12-13 00:00:00",system,PaymentCard
"499",USD,229,membership additional service,0,Success,Success,"2021-12-13 00:00:00",system,PaymentCard
"1497",USD,210,membership payment,0,Success,Success,"2021-12-13 00:00:00",system,PaymentCard
"1497",USD,217,membership payment,0,Success,Success,"2021-12-15 00:00:00",system,PaymentCard
"2997",USD,97,membership payment,0,Success,Success,"2021-12-15 00:00:00",system,PaymentCard
"3371.25",USD,73,membership payment,0,Success,Success,"2021-12-16 00:00:00",system,PaymentCard
"1497",USD,80,membership payment,0,Success,Success,"2021-12-16 00:00:00",system,PaymentCard
"1497",USD,199,membership payment,0,Success,Success,"2021-12-16 00:00:00",system,PaymentCard
"3371.25",USD,76,membership payment,0,Success,Success,"2021-12-17 00:00:00",system,PaymentCard
"620",USD,208,membership payment,0,Success,Success,"2021-12-17 00:00:00",system,PaymentCard
"2997",USD,165,membership payment,0,Success,Success,"2021-12-17 00:00:00",system,PaymentCard
"10788",USD,135,membership payment,0,Success,Success,"2021-12-17 00:00:00",system,PaymentCard
"999",USD,153,membership payment,0,Success,Success,"2021-12-17 00:00:00",system,PaymentCard
"1497",USD,177,membership payment,0,Success,Success,"2021-12-18 00:00:00",system,PaymentCard
"3371.25",USD,178,membership payment,0,Success,Success,"2021-12-18 00:00:00",system,PaymentCard
"12000",USD,136,membership payment,0,Success,Success,"2021-12-18 00:00:00",system,PaymentCard
"499",USD,86,membership additional service,0,Success,Success,"2021-12-20 00:00:00",system,PaymentCard
"1497",USD,200,membership payment,0,Success,Success,"2021-12-21 00:00:00",system,PaymentCard
"77685",DKK,181,membership payment,0,Success,Success,"2021-12-21 00:00:00",staff,PaymentCard
"499",USD,179,membership payment,0,Success,Success,"2021-12-22 00:00:00",system,PaymentCard
